timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-05-26T18:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,251,300,49,83.7,6:30 PM
2026-05-26T18:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,25,25,0,100.0,6:30 PM
2026-05-26T19:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2227,2500,273,89.1,7:00 PM
2026-05-26T19:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,244,300,56,81.3,7:00 PM
2026-05-26T19:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,18,25,7,72.0,7:00 PM
2026-05-26T19:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1445,2500,1055,57.8,7:30 PM
2026-05-26T19:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,152,300,148,50.7,7:30 PM
2026-05-26T19:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,12,25,13,48.0,7:30 PM
2026-05-26T20:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1049,2500,1451,42.0,8:00 PM
2026-05-26T20:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,115,300,185,38.3,8:00 PM
2026-05-26T20:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,8:00 PM
2026-05-26T20:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,592,2500,1908,23.7,8:30 PM
2026-05-26T20:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,61,300,239,20.3,8:30 PM
2026-05-26T20:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,8:30 PM
2026-05-26T21:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,289,2500,2211,11.6,9:00 PM
2026-05-26T21:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,28,300,272,9.3,9:00 PM
2026-05-26T21:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,9:00 PM
2026-05-26T21:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,109,2500,2391,4.4,9:30 PM
2026-05-26T21:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,12,300,288,4.0,9:30 PM
2026-05-26T21:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,9:30 PM
2026-05-26T22:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,42,2500,2458,1.7,10:00 PM
2026-05-26T22:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,10:00 PM
2026-05-26T22:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:00 PM
2026-05-26T22:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,17,2500,2483,0.7,10:30 PM
2026-05-26T22:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,1,300,299,0.3,10:30 PM
2026-05-26T22:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:30 PM
2026-05-26T23:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,4,2500,2496,0.2,11:00 PM
2026-05-26T23:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,11:00 PM
2026-05-26T23:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:00 PM
2026-05-26T23:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,56,2500,2444,2.2,11:30 PM
2026-05-26T23:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,11:30 PM
2026-05-26T23:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:30 PM
2026-05-27T00:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,12:00 AM
2026-05-27T00:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,12:00 AM
2026-05-27T00:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:00 AM
2026-05-27T00:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,12:30 AM
2026-05-27T00:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,12:30 AM
2026-05-27T00:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:30 AM
2026-05-27T01:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,1:00 AM
2026-05-27T01:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:00 AM
2026-05-27T01:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:00 AM
2026-05-27T01:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,1:30 AM
2026-05-27T01:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:30 AM
2026-05-27T01:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:30 AM
2026-05-27T02:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,2:00 AM
2026-05-27T02:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,2:00 AM
2026-05-27T02:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:00 AM
2026-05-27T02:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,2:30 AM
2026-05-27T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:30 AM
2026-05-27T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-05-27T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,54,2500,2446,2.2,3:00 AM
2026-05-27T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:00 AM
2026-05-27T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-05-27T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,53,2500,2447,2.1,3:30 AM
2026-05-27T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:30 AM
2026-05-27T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-05-27T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,51,2500,2449,2.0,4:00 AM
2026-05-27T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,4:00 AM
2026-05-27T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-05-27T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,52,2500,2448,2.1,4:30 AM
2026-05-27T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:30 AM
2026-05-27T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-05-27T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,5:00 AM
2026-05-27T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,5:00 AM
2026-05-27T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-05-27T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,55,2500,2445,2.2,5:30 AM
2026-05-27T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,5:30 AM
2026-05-27T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-05-27T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,234,2500,2266,9.4,6:00 AM
2026-05-27T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,31,300,269,10.3,6:00 AM
2026-05-27T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:00 AM
2026-05-27T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,368,2500,2132,14.7,6:30 AM
2026-05-27T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,43,300,257,14.3,6:30 AM
2026-05-27T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,6:30 AM
2026-05-27T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,546,2500,1954,21.8,7:00 AM
2026-05-27T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,69,300,231,23.0,7:00 AM
2026-05-27T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,7:00 AM
2026-05-27T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,845,2500,1655,33.8,7:30 AM
2026-05-27T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,104,300,196,34.7,7:30 AM
2026-05-27T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,7:30 AM
2026-05-27T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,784,2500,1716,31.4,8:00 AM
2026-05-27T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,111,300,189,37.0,8:00 AM
2026-05-27T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,8:00 AM
2026-05-27T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,718,2500,1782,28.7,8:30 AM
2026-05-27T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,107,300,193,35.7,8:30 AM
2026-05-27T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,8:30 AM
2026-05-27T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,574,2500,1926,23.0,9:00 AM
2026-05-27T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,85,300,215,28.3,9:00 AM
2026-05-27T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,9:00 AM
2026-05-27T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,513,2500,1987,20.5,9:30 AM
2026-05-27T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,70,300,230,23.3,9:30 AM
2026-05-27T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,9:30 AM
2026-05-27T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,613,2500,1887,24.5,10:00 AM
2026-05-27T10:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,80,300,220,26.7,10:00 AM
2026-05-27T10:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,10:00 AM
2026-05-27T10:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,808,2500,1692,32.3,10:30 AM
2026-05-27T10:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,92,300,208,30.7,10:30 AM
2026-05-27T10:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,10:30 AM
2026-05-27T11:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1058,2500,1442,42.3,11:00 AM
2026-05-27T11:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,101,300,199,33.7,11:00 AM
2026-05-27T11:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,11:00 AM
2026-05-27T11:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1070,2500,1430,42.8,11:30 AM
2026-05-27T11:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,111,300,189,37.0,11:30 AM
2026-05-27T11:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,11:30 AM
2026-05-27T12:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1166,2500,1334,46.6,12:00 PM
2026-05-27T12:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,135,300,165,45.0,12:00 PM
2026-05-27T12:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,12:00 PM
2026-05-27T12:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1249,2500,1251,50.0,12:30 PM
2026-05-27T12:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,142,300,158,47.3,12:30 PM
2026-05-27T12:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,12,25,13,48.0,12:30 PM
2026-05-27T13:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,875,2500,1625,35.0,1:00 PM
2026-05-27T13:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,110,300,190,36.7,1:00 PM
2026-05-27T13:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:00 PM
2026-05-27T13:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,920,2500,1580,36.8,1:30 PM
2026-05-27T13:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,94,300,206,31.3,1:30 PM
2026-05-27T13:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,1:30 PM
2026-05-27T14:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,666,2500,1834,26.6,2:00 PM
2026-05-27T14:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,91,300,209,30.3,2:00 PM
2026-05-27T14:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,2:00 PM
2026-05-27T14:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,477,2500,2023,19.1,2:30 PM
2026-05-27T14:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,55,300,245,18.3,2:30 PM
2026-05-27T14:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,2:30 PM
2026-05-27T15:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,372,2500,2128,14.9,3:00 PM
2026-05-27T15:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,46,300,254,15.3,3:00 PM
2026-05-27T15:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,3:00 PM
2026-05-27T15:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,454,2500,2046,18.2,3:30 PM
2026-05-27T15:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,66,300,234,22.0,3:30 PM
2026-05-27T15:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,3:30 PM
2026-05-27T16:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,801,2500,1699,32.0,4:00 PM
2026-05-27T16:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,124,300,176,41.3,4:00 PM
2026-05-27T16:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,4:00 PM
2026-05-27T16:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1553,2500,947,62.1,4:30 PM
2026-05-27T16:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,149,300,151,49.7,4:30 PM
2026-05-27T16:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,15,25,10,60.0,4:30 PM
2026-05-27T17:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1693,2500,807,67.7,5:00 PM
2026-05-27T17:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,259,300,41,86.3,5:00 PM
2026-05-27T17:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,19,25,6,76.0,5:00 PM
2026-05-27T17:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2235,2500,265,89.4,5:30 PM
2026-05-27T17:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,286,300,14,95.3,5:30 PM
2026-05-27T17:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,25,25,0,100.0,5:30 PM
2026-05-27T18:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2325,2500,175,93.0,6:00 PM
2026-05-27T18:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,266,300,34,88.7,6:00 PM
2026-05-27T18:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,25,25,0,100.0,6:00 PM
2026-05-27T18:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2164,2500,336,86.6,6:30 PM
2026-05-27T18:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,248,300,52,82.7,6:30 PM
2026-05-27T18:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,21,25,4,84.0,6:30 PM
2026-05-27T19:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1684,2500,816,67.4,7:00 PM
2026-05-27T19:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,212,300,88,70.7,7:00 PM
2026-05-27T19:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,18,25,7,72.0,7:00 PM
2026-05-27T19:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1341,2500,1159,53.6,7:30 PM
2026-05-27T19:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,184,300,116,61.3,7:30 PM
2026-05-27T19:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,13,25,12,52.0,7:30 PM
2026-05-27T20:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,919,2500,1581,36.8,8:00 PM
2026-05-27T20:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,99,300,201,33.0,8:00 PM
2026-05-27T20:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:00 PM
2026-05-27T20:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,448,2500,2052,17.9,8:30 PM
2026-05-27T20:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,58,300,242,19.3,8:30 PM
2026-05-27T20:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,8:30 PM
2026-05-27T21:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,281,2500,2219,11.2,9:00 PM
2026-05-27T21:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,32,300,268,10.7,9:00 PM
2026-05-27T21:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,9:00 PM
2026-05-27T21:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,116,2500,2384,4.6,9:30 PM
2026-05-27T21:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,15,300,285,5.0,9:30 PM
2026-05-27T21:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,9:30 PM
2026-05-27T22:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,10:00 PM
2026-05-27T22:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,10:00 PM
2026-05-27T22:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:00 PM
2026-05-27T22:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,17,2500,2483,0.7,10:30 PM
2026-05-27T22:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,1,300,299,0.3,10:30 PM
2026-05-27T22:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:30 PM
2026-05-27T23:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,5,2500,2495,0.2,11:00 PM
2026-05-27T23:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,11:00 PM
2026-05-27T23:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:00 PM
2026-05-27T23:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,54,2500,2446,2.2,11:30 PM
2026-05-27T23:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,11:30 PM
2026-05-27T23:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:30 PM
2026-05-28T00:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,12:00 AM
2026-05-28T00:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,12:00 AM
2026-05-28T00:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:00 AM
2026-05-28T00:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,44,2500,2456,1.8,12:30 AM
2026-05-28T00:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,12:30 AM
2026-05-28T00:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:30 AM
2026-05-28T01:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,1:00 AM
2026-05-28T01:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,1:00 AM
2026-05-28T01:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:00 AM
2026-05-28T01:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,55,2500,2445,2.2,1:30 AM
2026-05-28T01:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,1:30 AM
2026-05-28T01:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:30 AM
2026-05-28T02:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,2:00 AM
2026-05-28T02:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:00 AM
2026-05-28T02:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:00 AM
2026-05-28T02:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,2:30 AM
2026-05-28T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:30 AM
2026-05-28T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-05-28T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,3:00 AM
2026-05-28T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:00 AM
2026-05-28T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-05-28T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,3:30 AM
2026-05-28T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,3:30 AM
2026-05-28T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-05-28T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,4:00 AM
2026-05-28T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:00 AM
2026-05-28T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-05-28T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,4:30 AM
2026-05-28T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:30 AM
2026-05-28T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-05-28T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,5:00 AM
2026-05-28T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,5:00 AM
2026-05-28T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-05-28T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,5:30 AM
2026-05-28T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:30 AM
2026-05-28T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-05-28T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,198,2500,2302,7.9,6:00 AM
2026-05-28T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,23,300,277,7.7,6:00 AM
2026-05-28T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:00 AM
2026-05-28T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,380,2500,2120,15.2,6:30 AM
2026-05-28T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,50,300,250,16.7,6:30 AM
2026-05-28T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,6:30 AM
2026-05-28T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,674,2500,1826,27.0,7:00 AM
2026-05-28T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,78,300,222,26.0,7:00 AM
2026-05-28T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,7:00 AM
